Datetime,Content Type,Category,Sentiment,Score
2020-12-02 13:39:43,GIF,culture,positive,70
2021-01-07 14:58:51,GIF,culture,positive,65
2021-03-06 17:56:48,GIF,culture,positive,70
2021-05-09 23:24:36,GIF,culture,neutral,20
2021-03-28 18:37:06,GIF,culture,negative,0
2020-11-18 05:26:07,video,science,positive,65
2021-06-03 20:07:22,video,science,negative,0
2020-12-11 15:07:42,video,science,positive,70
2020-08-29 11:31:18,video,science,neutral,20
2020-07-21 19:15:25,video,science,positive,72
2020-11-15 00:23:54,video,science,positive,50
2020-09-16 21:47:34,video,science,negative,5
2020-12-29 03:34:17,video,science,negative,12
2020-10-11 16:29:27,video,science,negative,15
2020-06-26 11:56:38,video,science,positive,75
2020-12-25 09:20:42,video,science,positive,45
2020-11-25 04:58:57,video,science,neutral,35
2020-09-18 20:36:13,video,science,negative,5
2020-11-14 18:51:14,video,science,positive,60
2020-10-12 23:03:51,video,science,negative,10
2020-06-30 12:40:20,video,science,positive,70
2020-11-01 15:37:00,video,science,positive,70
2020-09-15 00:35:22,video,science,positive,70
2020-08-16 00:50:29,audio,studying,positive,72
2021-03-21 00:52:48,audio,studying,neutral,35
2020-07-18 14:47:09,audio,studying,negative,15
2020-12-03 21:47:06,audio,studying,neutral,35
2021-02-13 12:26:45,audio,studying,positive,45
2020-12-31 20:43:36,audio,studying,positive,65
2021-05-24 03:14:17,audio,studying,positive,72
2021-05-30 10:38:43,audio,studying,positive,60
2021-02-25 21:38:02,audio,studying,positive,50
2021-06-15 19:00:46,audio,studying,negative,15
2020-08-04 11:36:05,audio,studying,neutral,35
2020-08-30 16:31:43,audio,studying,negative,10
2021-04-05 06:51:47,audio,studying,positive,50
2020-12-06 14:22:00,audio,studying,positive,45
2020-08-24 09:16:17,audio,studying,negative,5
2020-11-18 21:45:59,audio,studying,positive,60
2021-01-22 08:08:28,audio,studying,positive,30
2021-01-15 23:34:25,audio,studying,positive,70
2021-03-26 16:28:38,audio,studying,neutral,35
2021-02-06 13:58:57,audio,studying,negative,10
2020-12-14 13:46:43,audio,studying,negative,10
2020-06-28 13:58:42,video,travel,negative,15
2021-04-04 10:10:46,video,travel,positive,70
2020-09-17 04:48:50,video,travel,neutral,20
2021-01-28 21:09:36,video,travel,positive,45
2021-05-06 16:22:42,video,travel,positive,30
2021-01-17 11:14:03,video,travel,positive,70
2020-09-16 21:40:43,video,travel,negative,0
2020-11-02 16:55:20,video,travel,positive,60
2020-09-02 13:43:56,video,travel,positive,30
2021-02-23 03:42:57,video,travel,neutral,20
2021-05-03 02:38:27,video,travel,negative,0
2021-04-17 06:33:07,video,travel,positive,50
2020-10-08 05:05:55,video,travel,positive,30
2021-02-14 11:53:40,video,travel,negative,0
2020-08-06 04:51:17,video,travel,positive,70
2020-09-25 16:32:40,video,travel,neutral,35
2020-09-16 11:17:43,video,travel,negative,12
2020-10-14 06:48:28,video,travel,positive,70
2020-08-03 08:36:25,video,travel,positive,50
2021-06-18 06:05:08,video,travel,negative,10
2021-06-18 07:41:35,video,travel,negative,0
2020-08-25 04:39:31,video,travel,negative,12
2020-08-19 23:33:04,video,travel,positive,60
2020-07-01 03:15:13,video,travel,positive,65
2020-07-15 23:59:24,video,travel,positive,70
2021-01-26 14:49:31,video,travel,positive,70
2021-04-09 14:11:31,video,travel,positive,60
2020-12-02 16:59:21,video,travel,negative,12
2021-04-30 16:39:50,video,travel,positive,45
2020-08-18 18:43:19,video,travel,positive,30
2021-05-03 22:36:54,video,travel,negative,10
2021-05-30 05:55:22,video,travel,positive,75
2021-03-12 14:20:53,video,travel,neutral,20
2020-09-04 09:27:15,video,travel,positive,65
2020-12-17 14:53:06,video,travel,neutral,20
2021-04-13 04:44:03,video,travel,negative,15
2020-10-19 10:44:54,video,travel,neutral,35
2020-09-03 11:29:56,video,travel,positive,50
2021-04-19 18:15:56,video,travel,positive,75
2020-11-24 11:34:41,video,travel,negative,5
2020-10-12 03:37:52,video,travel,positive,70
2020-08-19 22:33:47,video,travel,negative,0
2020-12-13 04:59:50,video,travel,positive,65
2020-12-14 13:50:03,video,travel,negative,0
2020-08-27 19:10:17,video,travel,positive,50
2020-10-04 18:46:06,video,travel,positive,72
2021-05-19 11:40:35,video,travel,positive,70
2020-08-17 15:09:44,video,travel,positive,70
2020-12-02 11:08:06,video,travel,positive,70
2020-12-06 22:11:53,video,travel,negative,12
2020-11-19 09:39:41,video,travel,positive,45
2020-10-28 22:15:19,video,travel,positive,75
2020-08-26 02:29:14,video,travel,positive,50
2021-06-10 02:36:24,video,travel,negative,0
2020-12-23 00:05:57,video,travel,positive,70
2020-08-03 23:45:42,video,travel,neutral,20
2020-08-11 07:13:51,video,travel,negative,15
2021-05-21 06:41:21,video,travel,negative,12
2021-05-04 20:46:21,video,travel,negative,10
2020-08-06 22:09:01,video,travel,negative,10
2020-12-11 00:02:57,video,travel,negative,0
2021-05-27 12:36:14,video,travel,positive,70
2021-02-23 17:33:06,video,travel,negative,15
2020-09-26 01:49:54,video,travel,positive,75
2020-12-05 06:42:13,video,travel,negative,10
2020-08-10 07:34:42,video,travel,negative,0
2020-10-11 07:10:19,video,travel,negative,12
2020-11-13 20:17:58,video,travel,positive,70
2020-10-10 04:40:11,video,travel,negative,12
2021-01-08 22:57:57,video,travel,positive,65
2020-09-22 07:31:21,video,travel,negative,10
2020-08-01 15:32:06,audio,animals,negative,15
2020-12-17 09:42:26,audio,animals,positive,70
2020-10-29 20:53:25,audio,animals,neutral,20
2020-09-18 13:03:55,audio,animals,negative,0
2020-09-14 09:10:29,audio,animals,positive,75
2020-11-20 08:08:42,audio,animals,negative,15
2020-10-01 17:44:46,audio,animals,negative,15
2021-01-01 20:45:12,audio,animals,neutral,20
2020-07-28 23:05:26,audio,animals,positive,70
2020-11-17 02:34:32,audio,animals,positive,70
2020-12-12 03:55:09,audio,animals,positive,30
2020-12-13 01:07:00,audio,animals,positive,70
2020-09-23 05:00:42,audio,animals,positive,60
2021-03-19 22:38:38,audio,animals,negative,12
2020-11-15 10:12:55,audio,animals,positive,70
2021-04-21 21:28:16,audio,animals,positive,45
2021-03-16 17:53:42,audio,animals,positive,70
2020-12-31 04:47:56,audio,animals,positive,60
2021-02-08 23:36:13,audio,animals,positive,70
2021-02-08 10:55:34,audio,animals,negative,10
2021-01-16 01:50:43,audio,animals,positive,60
2020-07-17 16:27:52,audio,animals,neutral,20
2020-07-02 23:44:04,audio,animals,negative,10
2020-10-31 12:51:35,audio,animals,positive,45
2021-04-25 18:50:04,audio,animals,negative,5
2020-11-24 12:58:37,audio,animals,negative,12
2020-07-28 13:39:26,audio,animals,positive,60
2021-05-06 23:42:07,audio,animals,positive,75
2020-12-07 20:22:24,audio,animals,positive,70
2020-07-09 13:29:26,audio,animals,positive,70
2021-04-25 09:30:17,audio,animals,negative,10
2020-09-15 13:29:16,audio,animals,positive,45
2020-08-20 20:17:44,audio,animals,positive,70
2020-09-26 08:18:33,audio,animals,positive,60
2021-04-29 02:10:40,video,"""public speaking""",positive,45
2021-02-18 01:16:13,video,"""public speaking""",positive,70
2021-06-09 01:33:25,video,"""public speaking""",negative,10
2021-01-15 06:23:49,video,"""public speaking""",positive,70
2020-09-27 20:36:45,video,"""public speaking""",positive,45
2020-09-22 11:39:53,video,"""public speaking""",neutral,20
2021-01-13 04:43:45,video,"""public speaking""",negative,0
2020-08-16 23:10:11,video,"""public speaking""",positive,30
2020-09-19 06:41:11,video,"""public speaking""",neutral,20
2020-11-10 17:52:29,video,"""public speaking""",negative,15
2021-06-06 08:28:28,video,"""public speaking""",negative,0
2021-04-18 21:45:26,video,"""public speaking""",negative,5
2020-06-22 17:23:19,video,"""public speaking""",positive,75
2021-01-28 09:00:42,video,"""public speaking""",positive,70
2021-02-16 16:45:30,video,"""public speaking""",positive,45
2021-02-12 01:05:55,video,"""public speaking""",negative,15
2021-06-10 06:53:06,video,"""public speaking""",neutral,20
2020-08-02 14:01:19,video,"""public speaking""",negative,10
2021-03-26 16:56:46,video,"""public speaking""",positive,70
2020-10-06 05:03:44,video,"""public speaking""",positive,70
2020-10-20 09:02:43,video,"""public speaking""",negative,12
2021-03-07 03:52:21,video,"""public speaking""",positive,72
2020-12-28 16:52:02,video,"""public speaking""",positive,50
2020-09-22 15:18:46,video,"""public speaking""",negative,10
2020-10-26 04:05:54,video,"""public speaking""",negative,10
2020-06-20 13:30:54,video,"""public speaking""",positive,50
2020-12-21 17:22:11,video,"""public speaking""",positive,65
2021-02-27 21:39:30,video,"""public speaking""",negative,5
2020-09-10 05:00:15,audio,technology,positive,30
2021-04-07 13:34:25,audio,technology,positive,65
2021-02-10 20:38:23,audio,technology,positive,65
2021-03-30 03:42:50,audio,technology,negative,0
2020-06-23 01:58:40,audio,technology,positive,45
2021-05-13 14:29:19,audio,technology,positive,60
2021-02-27 21:44:49,audio,technology,positive,70
2021-02-27 22:20:20,audio,technology,positive,60
2020-10-13 20:43:39,audio,technology,positive,75
2020-10-26 07:09:11,audio,technology,positive,72
2021-03-29 21:31:24,audio,technology,negative,10
2021-05-21 07:22:55,audio,technology,positive,65
2020-07-13 19:24:26,audio,technology,positive,30
2021-04-24 11:08:14,audio,technology,positive,70
2021-06-04 16:52:08,audio,technology,negative,5
2021-02-18 05:10:55,audio,technology,positive,75
2021-02-26 03:50:13,audio,technology,positive,60
2020-08-25 04:41:02,audio,technology,negative,10
2021-01-24 07:03:46,audio,technology,positive,45
2020-06-21 23:49:08,audio,technology,negative,10
2020-07-06 14:58:10,audio,technology,positive,70
2021-06-11 13:58:21,video,science,positive,30
2020-06-27 21:21:28,video,science,negative,0
2020-12-13 08:12:21,video,science,negative,10
2020-09-12 15:50:23,video,science,positive,60
2020-11-02 22:00:27,video,science,neutral,20
2020-06-24 07:27:51,video,science,positive,45
2020-12-13 01:10:13,video,science,positive,65
2020-12-29 07:54:21,video,science,positive,30
2020-11-20 02:41:30,video,science,negative,5
2020-10-29 15:17:04,video,science,positive,70
2020-10-01 21:39:35,video,science,negative,5
2020-08-11 21:16:48,video,science,positive,70
2020-08-20 05:33:45,video,science,positive,70
2021-04-26 17:54:03,video,science,positive,70
2021-06-11 15:16:24,video,science,positive,50
2021-03-03 17:12:03,video,science,negative,0
2021-03-09 23:14:54,video,science,positive,65
2020-07-01 03:09:39,video,science,positive,50
2020-08-15 01:07:14,video,science,negative,10
2021-06-07 20:19:01,video,science,positive,60
2021-06-15 16:16:39,video,science,negative,5
2020-09-02 16:08:52,video,science,negative,0
2021-04-13 02:52:07,video,science,positive,45
2020-12-15 05:05:53,video,science,negative,5
2020-10-10 11:12:42,video,science,neutral,35
2020-07-19 19:08:37,video,science,positive,50
2021-04-13 13:39:16,video,science,positive,65
2021-05-27 10:45:20,video,science,positive,72
2021-01-26 09:37:58,video,science,positive,50
2020-10-09 18:14:45,video,science,positive,72
2021-03-11 01:50:50,video,science,negative,15
2020-11-07 04:51:49,video,science,positive,45
2020-10-04 01:50:51,video,science,positive,65
2021-06-17 21:31:25,video,science,positive,70
2020-09-01 23:31:06,video,science,positive,50
2020-10-23 20:45:43,video,science,positive,60
2021-02-01 13:34:31,video,science,positive,30
2020-12-30 06:03:17,video,science,positive,75
2020-09-16 04:56:22,video,science,positive,45
2020-08-09 14:26:55,video,science,negative,12
2020-09-09 07:29:06,video,science,neutral,20
2020-08-04 16:26:22,video,science,positive,72
2020-08-05 13:32:02,video,science,neutral,35
2021-05-16 12:04:30,video,science,positive,72
2021-03-09 08:50:44,audio,tennis,positive,60
2020-10-22 01:33:36,GIF,cooking,negative,12
2020-12-21 20:26:18,GIF,cooking,negative,10
2020-10-16 16:50:01,GIF,cooking,positive,70
2021-05-30 22:39:06,GIF,cooking,positive,75
2021-02-06 15:47:55,GIF,cooking,positive,65
2020-09-24 07:18:58,GIF,cooking,positive,65
2020-08-17 02:07:25,GIF,cooking,neutral,20
2021-01-11 18:39:19,GIF,cooking,negative,5
2020-12-27 20:08:50,GIF,cooking,positive,70
2020-11-25 10:03:31,GIF,cooking,positive,70
2020-10-23 16:39:45,GIF,cooking,negative,10
2021-03-07 01:05:05,GIF,cooking,positive,75
2020-06-30 15:21:51,GIF,cooking,negative,5
2020-10-23 23:20:37,GIF,cooking,positive,72
2020-08-20 03:11:51,GIF,cooking,positive,70
2021-02-28 16:46:49,GIF,cooking,positive,30
2020-06-27 19:23:58,GIF,cooking,neutral,35
2020-10-31 22:19:37,GIF,cooking,positive,72
2020-12-14 10:20:56,GIF,cooking,positive,60
2020-10-15 20:39:51,GIF,cooking,positive,60
2021-03-06 17:33:25,GIF,cooking,positive,60
2020-08-25 15:53:29,GIF,cooking,negative,15
2021-01-06 01:59:05,GIF,cooking,neutral,35
2020-12-02 20:39:25,GIF,cooking,positive,72
2020-07-04 10:15:44,GIF,cooking,negative,5
2020-10-19 02:57:34,GIF,cooking,positive,70
2020-06-23 16:29:28,GIF,cooking,positive,75
2020-08-17 02:55:42,GIF,cooking,negative,0
2020-11-28 11:37:26,GIF,cooking,negative,0
2021-01-24 03:33:37,GIF,cooking,positive,50
2021-02-11 01:57:07,GIF,cooking,negative,10
2021-04-13 23:38:49,photo,Science,positive,45
2020-10-23 19:09:30,photo,Science,negative,10
2021-05-14 21:58:13,photo,Science,positive,70
2020-09-13 03:48:58,photo,Science,positive,70
2020-11-17 18:38:10,photo,Science,positive,50
2020-10-01 15:23:36,photo,Science,positive,60
2021-04-21 08:52:59,photo,Science,positive,30
2020-10-20 23:12:30,photo,Science,negative,5
2021-02-08 10:58:44,photo,Science,negative,5
2020-10-19 04:59:54,photo,Science,positive,65
2021-02-13 17:24:48,photo,Science,neutral,20
2021-01-15 07:02:58,photo,Science,positive,60
2021-06-05 05:12:57,photo,Science,positive,65
2020-09-20 08:32:27,photo,Science,positive,75
2020-06-27 19:59:35,photo,Science,positive,65
2020-12-26 20:13:26,photo,Science,negative,5
2020-11-30 14:28:48,photo,Science,positive,70
2021-02-04 04:30:40,photo,Science,positive,60
2021-03-22 01:46:50,photo,Science,negative,12
2021-05-30 06:24:59,photo,Science,negative,0
2020-10-01 00:16:03,photo,Science,negative,10
2020-07-08 04:02:12,photo,Science,negative,5
2021-04-18 22:43:02,photo,Science,positive,30
2021-04-07 22:21:46,photo,Science,positive,60
2020-07-06 16:18:55,photo,Science,negative,12
2021-04-01 19:34:57,photo,Science,negative,10
2020-11-14 04:32:07,photo,Science,positive,65
2020-11-22 13:24:02,photo,Science,negative,15
2020-10-28 01:22:31,photo,Science,negative,15
2021-04-22 09:37:04,photo,Science,positive,60
2021-06-07 17:17:25,photo,Science,positive,50
2021-03-11 07:57:15,photo,Science,positive,65
2020-11-14 00:44:47,audio,public speaking,neutral,20
2020-10-04 03:25:10,audio,public speaking,negative,10
2021-04-22 07:13:09,audio,public speaking,positive,60
2021-06-10 12:18:00,audio,public speaking,positive,60
2020-11-19 02:07:34,photo,travel,positive,70
2021-02-02 11:19:44,photo,travel,negative,10
2021-02-04 21:42:31,photo,travel,negative,12
2020-12-12 00:09:28,photo,travel,positive,30
2020-11-10 04:24:23,photo,travel,positive,30
2020-10-18 12:39:29,photo,travel,positive,75
2021-05-20 09:54:52,photo,travel,neutral,20
2020-09-20 17:08:17,photo,travel,positive,65
2021-01-14 00:43:03,photo,travel,positive,70
2020-07-19 03:20:09,photo,travel,negative,5
2021-02-25 01:21:16,photo,travel,positive,72
2021-05-31 21:10:16,photo,travel,positive,60
2020-10-18 13:05:35,photo,travel,neutral,20
2021-05-19 16:47:01,video,fitness,positive,45
2020-12-06 00:19:23,video,fitness,negative,12
2021-04-13 06:15:51,video,fitness,negative,15
2020-08-02 03:11:47,video,fitness,negative,0
2020-08-06 19:03:52,video,fitness,positive,70
2020-10-09 19:40:33,video,fitness,positive,75
2020-07-18 13:25:29,video,fitness,positive,70
2021-03-14 15:32:19,video,fitness,positive,50
2020-10-26 08:59:23,video,fitness,positive,75
2020-07-12 11:28:15,video,fitness,positive,70
2020-07-05 09:46:23,video,fitness,positive,45
2021-03-23 11:43:51,video,fitness,negative,10
2021-05-26 09:00:53,video,fitness,positive,30
2020-09-14 07:09:53,video,fitness,negative,15
2021-01-10 06:53:12,video,fitness,positive,45
2021-03-05 22:22:49,video,fitness,negative,0
2020-08-29 00:18:46,video,fitness,positive,75
2020-11-30 01:14:05,video,fitness,positive,60
2020-07-13 19:18:09,video,fitness,neutral,20
2020-09-21 06:26:06,video,fitness,positive,50
2021-01-05 10:33:21,video,fitness,negative,12
2021-02-03 12:44:32,video,fitness,negative,12
2020-07-18 09:45:20,video,fitness,positive,75
2020-09-11 10:14:24,video,fitness,negative,10
2021-05-29 00:35:41,video,fitness,positive,50
2020-11-06 00:19:15,video,fitness,neutral,20
2020-08-25 07:29:02,video,fitness,positive,50
2021-01-25 17:02:01,video,fitness,negative,5
2020-09-03 06:17:07,video,fitness,negative,15
2021-05-15 15:03:36,video,fitness,positive,70
2020-09-01 07:44:58,video,fitness,positive,70
2021-04-24 22:46:50,video,fitness,positive,65
2021-03-04 07:44:04,video,fitness,negative,15
2021-04-13 12:39:11,video,fitness,positive,75
2021-05-18 22:05:11,video,fitness,positive,30
2020-11-19 05:58:20,video,fitness,negative,12
2021-04-29 03:43:07,video,fitness,neutral,20
2021-02-25 18:26:34,video,fitness,positive,45
2021-01-02 19:07:49,video,fitness,positive,75
2020-07-12 11:50:57,video,fitness,positive,75
2021-02-18 08:12:16,video,fitness,negative,5
2021-04-22 21:35:41,video,fitness,positive,65
2020-09-02 10:34:28,GIF,animals,negative,12
2020-08-02 09:15:47,GIF,animals,negative,0
2021-03-01 06:16:16,GIF,animals,negative,5
2021-04-18 13:47:02,GIF,animals,positive,75
2020-12-20 12:48:00,GIF,animals,negative,5
2020-11-19 15:05:33,GIF,animals,positive,70
2021-04-15 03:12:21,GIF,animals,positive,70
2021-02-20 06:42:52,GIF,animals,negative,12
2021-01-04 01:37:36,GIF,animals,positive,65
2021-04-06 02:51:35,GIF,animals,negative,12
2021-04-30 21:50:46,GIF,animals,negative,10
2021-02-17 02:52:39,GIF,animals,positive,50
2021-04-02 16:54:10,GIF,animals,neutral,35
2021-01-16 11:31:55,GIF,animals,negative,10
2021-04-17 12:00:11,GIF,animals,positive,50
2021-03-11 00:46:40,GIF,animals,negative,12
2021-03-17 12:19:36,GIF,animals,positive,60
2021-03-30 09:41:52,GIF,animals,positive,70
2021-04-20 16:41:54,GIF,animals,neutral,35
2020-11-27 02:51:13,GIF,animals,negative,10
2021-02-06 06:55:56,GIF,animals,positive,72
2021-01-07 08:05:02,GIF,animals,positive,70
2021-03-11 12:16:39,GIF,animals,negative,15
2021-06-11 10:27:10,GIF,animals,positive,45
2021-05-18 06:47:11,GIF,animals,positive,65
2021-01-29 13:49:29,GIF,animals,positive,65
2020-11-19 13:52:03,GIF,animals,positive,70
2020-06-26 10:03:27,GIF,animals,positive,70
2021-03-15 12:51:21,video,culture,negative,10
2021-05-23 23:28:17,video,culture,positive,50
2020-12-06 01:19:40,video,culture,negative,0
2021-05-20 00:04:45,video,culture,positive,72
2020-11-26 09:11:53,video,culture,negative,15
2021-06-11 04:27:17,video,culture,negative,10
2021-04-10 18:06:00,video,culture,positive,70
2020-08-12 01:25:46,video,culture,positive,70
2021-04-03 09:52:06,video,culture,positive,60
2021-03-25 08:22:43,video,culture,positive,45
2021-02-19 22:42:09,video,culture,positive,65
2021-03-06 19:48:30,video,culture,neutral,20
2020-08-24 02:09:56,video,culture,negative,10
2020-06-20 05:55:02,video,culture,positive,70
2020-11-01 21:03:11,video,culture,positive,30
2020-10-22 06:42:55,video,culture,negative,10
2021-02-28 02:11:16,video,culture,negative,12
2020-10-12 01:35:20,video,culture,positive,45
2021-03-14 15:07:54,video,culture,positive,70
2020-08-25 15:35:56,video,culture,positive,70
2020-11-15 01:46:54,video,culture,positive,65
2020-09-27 10:42:22,video,culture,negative,5
2020-09-29 03:56:01,video,culture,positive,70
2020-09-12 05:09:32,video,culture,negative,10
2021-04-21 15:52:58,video,culture,positive,65
2020-12-22 06:44:50,video,culture,negative,15
2020-09-01 13:47:52,video,culture,positive,65
2021-06-13 15:20:03,video,culture,positive,72
2021-01-14 18:29:57,video,culture,positive,70
2020-07-24 12:31:38,video,culture,positive,75
2020-10-11 21:48:50,video,culture,negative,5
2020-07-07 14:22:59,video,culture,positive,70
2021-04-20 09:22:19,video,culture,negative,10
2020-12-24 11:48:04,video,culture,positive,65
2020-11-16 15:45:28,video,culture,positive,50
2021-03-22 02:39:59,video,culture,negative,15
2020-07-26 14:32:44,video,culture,negative,12
2020-11-04 23:05:00,video,culture,positive,75
2021-02-26 13:35:38,video,culture,positive,70
2020-09-29 16:21:46,video,culture,negative,10
2020-10-28 17:49:18,video,culture,negative,12
2020-08-07 19:21:31,video,culture,negative,15
2021-03-04 23:19:23,video,culture,positive,30
2020-07-09 08:36:19,video,culture,negative,10
2021-05-08 17:35:13,video,culture,positive,70
2021-06-03 01:41:59,video,culture,positive,70
2020-10-06 19:34:49,audio,food,negative,15
2021-03-25 22:26:44,audio,food,negative,5
2021-03-22 19:05:50,audio,food,positive,75
2021-01-20 08:23:20,audio,food,positive,60
2021-04-05 08:05:04,audio,food,neutral,20
2020-07-18 08:15:22,audio,food,negative,10
2021-01-30 16:55:31,audio,food,positive,70
2020-12-31 21:43:08,audio,food,neutral,35
2020-11-22 07:58:07,audio,food,positive,75
2021-01-20 00:49:51,audio,food,negative,10
2020-09-21 20:02:37,audio,food,negative,0
2020-10-08 11:58:12,audio,food,positive,72
2021-01-15 12:34:05,audio,food,negative,10
2020-07-08 12:36:53,audio,food,positive,75
2020-11-21 06:13:53,audio,food,positive,70
2021-01-23 16:00:19,audio,food,positive,65
2021-04-10 21:30:23,audio,food,positive,70
2020-07-08 19:31:14,audio,food,positive,72
2020-09-25 06:43:36,audio,food,neutral,35
2021-01-26 05:48:35,audio,food,positive,30
2020-09-16 12:20:11,audio,food,negative,15
2021-05-23 11:20:24,audio,food,positive,30
2020-07-04 05:23:58,audio,food,positive,70
2020-09-23 18:20:10,audio,food,positive,60
2020-06-19 01:59:34,audio,food,positive,50
2021-02-07 02:32:58,audio,food,positive,60
2021-01-14 20:09:05,audio,food,negative,5
2021-04-29 08:02:43,audio,food,positive,65
2020-12-29 05:33:19,audio,food,negative,0
2021-03-09 07:18:20,audio,food,positive,30
2020-10-11 06:20:27,audio,food,positive,72
2020-11-09 14:35:57,audio,food,neutral,35
2021-04-20 11:06:14,audio,food,positive,65
2020-11-16 20:35:24,audio,food,positive,75
2021-05-21 07:21:34,audio,food,positive,70
2020-07-08 14:11:57,audio,food,positive,45
2021-01-28 19:12:12,audio,food,negative,0
2020-11-05 08:20:54,audio,food,negative,10
2020-07-02 18:26:16,audio,food,positive,50
2020-12-01 05:49:25,audio,food,negative,5
2021-02-28 09:50:34,audio,food,positive,75
2020-08-19 23:07:02,audio,food,negative,5
2020-10-16 12:41:52,GIF,animals,negative,12
2021-02-07 13:15:56,GIF,animals,positive,72
2021-01-22 00:42:34,GIF,animals,positive,45
2021-04-13 17:54:14,GIF,animals,positive,60
2021-04-30 20:25:08,GIF,animals,positive,70
2020-08-01 18:09:00,GIF,animals,neutral,20
2021-03-02 16:02:57,GIF,animals,negative,0
2020-07-21 21:59:23,GIF,animals,positive,60
2021-06-11 20:57:10,GIF,cooking,positive,30
2020-08-07 17:30:24,GIF,cooking,positive,72
2021-01-12 07:15:09,GIF,cooking,positive,70
2021-06-03 15:10:12,GIF,cooking,positive,70
2021-04-19 16:34:44,GIF,cooking,negative,5
2021-06-06 18:32:55,GIF,cooking,positive,45
2021-05-13 19:45:52,GIF,cooking,positive,60
2021-01-18 22:25:59,GIF,cooking,positive,65
2020-12-12 06:08:06,GIF,cooking,positive,72
2020-09-11 10:40:50,GIF,cooking,positive,50
2020-09-28 09:41:55,audio,food,negative,12
2021-01-24 04:19:23,audio,food,negative,15
2020-07-31 13:30:47,audio,food,positive,65
2021-05-21 02:47:46,audio,food,neutral,35
2021-05-01 11:46:07,audio,food,positive,70
2020-11-30 11:14:36,audio,food,positive,50
2021-05-05 01:02:02,audio,food,negative,15
2021-04-09 21:47:12,audio,food,negative,0
2020-11-12 11:19:59,audio,food,positive,70
2021-04-16 21:41:32,audio,food,positive,70
2020-12-26 14:41:21,audio,food,positive,50
2020-09-13 07:26:27,audio,food,negative,0
2021-03-15 15:44:19,audio,food,negative,5
2021-05-22 14:28:49,audio,food,positive,30
2020-09-08 18:53:43,audio,food,negative,0
2020-12-17 04:52:07,audio,food,positive,45
2020-12-23 19:32:36,audio,food,negative,0
2020-06-18 19:31:19,audio,food,positive,50
2021-04-05 13:23:38,audio,food,negative,10
2020-07-05 02:09:14,audio,food,negative,5
2021-05-29 23:20:09,audio,food,neutral,35
2020-08-11 20:33:49,audio,food,negative,12
2020-08-13 23:18:25,audio,food,positive,70
2020-12-20 09:00:31,audio,food,negative,5
2021-03-08 14:23:30,audio,food,neutral,35
2020-10-09 08:32:07,audio,food,positive,75
2020-11-01 22:05:12,audio,food,positive,65
2020-09-03 11:23:54,audio,food,positive,45
2020-09-30 07:20:53,audio,food,positive,60
2020-07-08 23:45:17,audio,food,negative,12
2020-12-28 00:39:10,audio,food,positive,50
2020-06-18 19:10:32,audio,food,positive,50
2020-11-23 08:30:38,audio,food,negative,12
2021-04-30 07:57:46,video,animals,positive,70
2021-01-08 02:21:00,video,animals,positive,70
2020-10-28 22:17:12,video,animals,negative,10
2020-10-25 22:55:57,video,animals,neutral,35
2021-06-15 18:42:36,video,animals,positive,45
2020-11-06 10:57:15,video,animals,negative,5
2020-08-28 22:46:21,video,animals,negative,15
2020-09-09 00:29:32,video,animals,neutral,35
2021-04-18 21:02:41,video,animals,positive,70
2021-05-25 08:31:12,video,animals,negative,5
2020-10-08 16:08:32,video,animals,negative,15
2021-03-21 10:24:43,video,animals,positive,45
2020-10-07 04:42:54,video,animals,negative,15
2020-06-18 12:44:32,video,animals,positive,50
2020-07-21 00:23:13,video,animals,negative,15
2021-02-06 06:43:08,video,animals,positive,72
2020-11-10 12:21:28,video,animals,neutral,35
2021-03-26 16:09:40,video,animals,negative,15
2021-05-02 14:03:47,video,animals,positive,60
2021-02-07 18:24:28,video,animals,positive,75
2020-11-05 00:45:09,video,animals,positive,70
2021-03-14 21:43:12,video,animals,negative,0
2020-06-21 00:23:50,video,animals,positive,72
2020-12-18 23:39:35,video,animals,positive,70
2020-12-03 21:58:44,video,animals,positive,70
2020-07-08 01:25:34,video,travel,negative,5
2020-11-06 21:28:22,video,travel,positive,50
2020-11-03 07:42:17,video,travel,positive,65
2020-08-01 03:39:42,video,travel,neutral,35
2020-10-14 01:11:04,video,travel,neutral,35
2021-03-29 08:07:41,video,travel,positive,50
2021-01-06 01:47:34,video,travel,negative,12
2021-03-20 12:02:06,video,travel,neutral,35
2021-03-16 06:09:30,video,travel,positive,70
2021-06-05 09:33:18,video,travel,neutral,20
2020-07-06 23:14:58,video,travel,positive,75
2020-10-13 01:04:57,video,travel,neutral,20
2020-09-04 10:31:54,video,travel,positive,72
2021-02-10 13:01:05,video,travel,neutral,35
2021-02-13 23:06:04,video,travel,positive,72
2021-01-17 03:53:38,video,travel,positive,60
2021-01-24 22:18:09,video,travel,positive,72
2020-09-19 15:50:07,video,travel,positive,70
2021-01-14 16:39:46,video,travel,neutral,35
2021-01-24 20:49:08,video,travel,negative,10
2020-12-16 17:16:20,video,travel,positive,72
2021-03-29 12:56:39,video,travel,negative,5
2020-12-06 11:24:01,video,travel,negative,10
2020-07-28 04:06:36,video,travel,positive,45
2020-08-10 00:07:36,video,travel,positive,72
2020-12-15 05:33:53,video,travel,neutral,35
2020-08-05 23:07:24,video,travel,positive,60
2021-01-01 04:03:32,video,travel,positive,65
